Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,total transactions (including tnx to create contract),total Ether sent,total ether received,No. of txns from blacklisted addresses,No. of txns to blacklisted addresses,Total ether sent to blacklisted addresses,Total ether received from blacklisted addresses,Ratio of total sent to blacklisted addresses,Ratio of total received from blacklisted addresses,Confirmations,avg_gas_price_gwei,gas_price_std_dev,high_gas_price_ratio,low_gas_price_ratio,gas_price_coefficient_variation,total_failed_txns,failed_txn_ratio,max_consecutive_failures,failed_contract_interaction_ratio,total_erc721_transfers,erc721_incoming_ratio,erc721_outgoing_ratio,unique_erc721_tokens,external_txn_ratio,erc20_txn_ratio,erc721_txn_ratio,erc1155_txn_ratio,internal_txn_ratio,unique_wallets_interacted_with,unique_contracts_interacted_with,num_blacklisted_contracts_interacted,ratio_blacklisted_contract_txns
0xd88a43facba9990b536113ea3b2bbba93f75fa9a,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,14.785714290657143,12.302131394327333,0.1714285714285714,0.2,0.8320282099662138,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
0x417d6feeae8b2fcb73d14d64be7f192e49431978,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,17.960005322188447,16.45153469273835,0.2347523027134677,0.3554891710231516,0.9160094553209024,135,0.03360717,12,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1461.0,1.0,0.0,0.0
0x2bdc0d42996017fce214b21607a515da41a9e0c5,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,352,0,0.0,0.0,0.0,0.0,0,20.587364769744703,14.370371136864415,0.0934,0.2181,0.698018969,1789,0.1789,456,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3767.0,1.0,0.0,0.0
0x641794e3816d08f83977b29c30c0ffd396ec24e5,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,10.4,,0.0,0.0,,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0x70c621f949b6556c4545707a2d5d73a776b98359,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,18.19811849443298,19.12658163972536,0.1521134593993326,0.3709677419354839,1.0510197329232915,166,0.046162403,10,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1809.0,1.0,0.0,0.0
0xc0506ceb264b057182a4c3ab8a0b910a545479f0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,24.64683725003825,14.611298661454798,0.1311475409836065,0.1311475409836065,0.5928265161661715,28,0.1530054644808743,6,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,0.0,0.0
0xc32099b24ca8a03dc3334eab7b6c25b334f92ad6,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,7.166666666666667,4.400757510550504,0.0,0.3333333333333333,0.6140591875186749,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
0xabc1280a0187a2020cc675437aed400185f86db6,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,20.00702401,18.129811517679546,0.2462,0.3804,0.9061723276502518,290,0.029,44,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2125.0,1.0,0.0,0.0
0x8a187d5285d316bcbc9adafc08b51d70a0d8e000,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,9,0,0.0,0.0,0.0,0.0,0,16.84739121267584,21.544253138514517,0.1898433792121499,0.4969150450878025,1.2787886781132496,668,0.3170384432842905,26,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,713.0,1.0,0.0,0.0
0x6f6deb5db0c4994a8283a01d6cfeeb27fc3bbe9c,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,9.231992254,10.20968029018947,0.2992,0.6118,1.1059021725437923,255,0.0255,18,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,930.0,1.0,0.0,0.0
0xed314bf44013612e8c00abd3cb6eade61cc8c72e,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4.377522937277351,7.881416347124135,0.190267106,0.6121478229052324,1.8004283381382051,327,0.119648738,10,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,663.0,1.0,0.0,0.0
0xf333b2ace992ac2bbd8798bf57bc65a06184afba,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,7,0,0.0,0.0,0.0,0.0,0,26.892615204047395,19.75871789597664,0.1388712745719721,0.3024730500951173,0.7347265316540471,299,0.047400127,14,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2459.0,1.0,0.0,0.0
0xc56b13ebbcffa67cfb7979b900b736b3fb480d78,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,8.370584137,14.386881551100648,0.1473,0.7049,1.718742839934337,277,0.0277,11,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1349.0,1.0,0.0,0.0
0xd7631787b4dcc87b1254cfd1e5ce48e96823dee8,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,386,0,0.0,0.0,0.0,0.0,0,22.0569763,23.47920254,0.1997,0.3095,1.0644796557356822,905,0.0905,588,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4075.0,1.0,0.0,0.0
0x587c549c4113127340ac0f5e996cab7a4f35bb49,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,14.279521437863115,16.962690431420388,0.205956907,0.5310519645120405,1.1879032855010578,43,0.027249683,13,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,684.0,1.0,0.0,0.0
0x1f54638b7737193ffd86c19ec51907a7c41755d8,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,12.171713132458908,15.064788468480035,0.2861989205859676,0.5566692367000771,1.2376884259871377,148,0.022821897,53,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1003.0,1.0,0.0,0.0
0x646cec6ee42d258336165cbbd5deb4af14f0f476,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,28.69028362116719,20.822178969460392,0.1941362916006339,0.25118859,0.7257571672835661,201,0.1592709984152139,28,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,689.0,1.0,0.0,0.0
0x56ee8c9bd1d445a3324ad83e86d8be309db8f85d,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0,12.66354150208286,17.008927503926785,0.1927676537585421,0.3684510250569476,1.3431414506857509,100,0.028473804,15,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,897.0,1.0,0.0,0.0
0x63b992e6246d88f07fc35a056d2c365e6d441a3d,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,510,0,0.0,0.0,0.0,0.0,0,20.58855524,14.928392243852825,0.1452,0.2777,0.7250820696072012,339,0.0339,5,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3569.0,0.0,0.0,0.0
0x021c43926a9b1c1f84b2419e31248f759957b3d4,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,21.28125015,33.85065730626278,0.0625,0.3125,1.5906329308996805,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
0x81083074be2a2002ba596280f21ce08c41f31853,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,23.757894807736843,16.68406813667476,0.3157894736842105,0.3684210526315789,0.7022536412292529,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0xdc6276d9e354f0024bc3b39e9790695e91ae0ec3,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,15.17946206896552,14.290263952086242,0.2068965517241379,0.4482758620689655,0.941420973,2,0.068965517,2,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
0x47d1a59cbdd19aee060c859c0009277e245328ae,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,26.56168354,27.783289011096866,0.2916666666666667,0.4744224422442244,1.045991266869028,61,0.025165017,4,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,472.0,1.0,0.0,0.0
0x1c62aca2b7605db3606eacda7bc67a1857ddb8ff,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,144,0,0.0,0.0,0.0,0.0,0,22.38556729590699,20.59087350006523,0.209805335,0.3287671232876712,0.9198280851175968,45,0.032444124,6,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,400.0,1.0,0.0,0.0
0x983f6d60db79ea8ca4eb9968c6aff8cfa04b3c63,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,21,0,0.0,0.0,0.0,0.0,0,28.8703823,17.864899413658115,0.1836,0.0864,0.618796773,912,0.0912,556,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4192.0,0.0,0.0,0.0
0x7d3b3b1aef60bf891bc2ad3c202f791707f0645c,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4.386156373,1.8263277401584035,0.077,0.0889,0.4163845483471183,277,0.0277,8,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9503.0,1.0,0.0,0.0
0x42d6622dece394b54999fbd73d108123806f6a18,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1062,0,0.0,0.0,0.0,0.0,0,47.92275251,43.66963519673791,0.1906,0.321,0.9112505627492836,149,0.0149,4,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2794.0,1.0,0.0,0.0
0x4b7ad3a56810032782afce12d7d27122bdb96eff,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,14.800322209160198,31.999366052013983,0.2039,0.6073,2.1620722576032145,341,0.0341,178,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7894.0,1.0,0.0,0.0
0x0488401c3f535193fa8df029d9ffe615a06e74e6,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,15.75118097,16.572176368124335,0.2198,0.4137,1.052122783798059,170,0.017,7,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1651.0,1.0,0.0,0.0
0xddd460bbd9f79847ea08681563e8a9696867210c,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,6.8014,1.7554675179739463,0.0022,0.0255,0.2581038489093855,1,0.0001,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
0xb110ec7b1dcb8fab8dedbf28f53bc63ea5bedd84,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,340,0,0.0,0.0,0.0,0.0,0,21.883312199566134,16.242304112182108,0.1470943266080358,0.2626314881876185,0.7422232961838443,939,0.1619244697361614,69,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2368.0,1.0,0.0,0.0
0x7b00ae36c7485b678fe945c2dd9349eb5baf7b6b,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2.534802109,2.5283666826982447,0.083,0.0796,0.9974611722804178,614,0.0614,37,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,542.0,1.0,0.0,0.0
0x3833dda0aeb6947b98ce454d89366cba8cc55528,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0,45.518753629203395,41.23664867538248,0.1687,0.3305,0.905926577,111,0.0111,3,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3066.0,1.0,0.0,0.0
0x0324dd195d0cd53f9f07bee6a48ee7a20bad738f,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,23.907389012115356,34.260617093721066,0.2102090032154341,0.5160771704180064,1.4330555744234172,284,0.1141479099678456,94,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,167.0,1.0,0.0,0.0
0x4f22310c27ef39feaa4a756027896dc382f0b5e2,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,10.85178174,10.07062926042451,0.2736,0.2705,0.9280162006191298,125,0.0125,11,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3623.0,1.0,0.0,0.0
0x1dea979ae76f26071870f824088da78979eb91c8,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0,49.67825077,20.538286676567484,0.013,0.15,0.413426124,379,0.0379,28,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1167.0,1.0,0.0,0.0
0x0ab346a16cea1b1363b20430c414eab7bc179324,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,47.696405240203475,36.361250233338936,0.2441860465116279,0.313953488,0.7623478132203118,2,0.011627907,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,62.0,1.0,0.0,0.0
0x0d325b398288ccb6363cfdfc2f05ab1afff9c3fb,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,17.42006267581111,10.502965367034092,0.1611111111111111,0.1916666666666666,0.6029235119583206,39,0.1083333333333333,7,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0
0x2b0ef43e0111c8acaeaa26d93fa77048ef2a2cbf,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,12.398968394590325,25.396154344191032,0.1650135256988277,0.7682596934174932,2.048247365101066,108,0.016230839,28,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1365.0,1.0,0.0,0.0
0xef8cf79c21637fc6f951bcac348915508a639a41,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,28.15664513,24.850096145785333,0.1582,0.3256,0.8825659460721376,198,0.0198,3,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2799.0,0.0,0.0,0.0
0xa4bdb11dc0a2bec88d24a3aa1e6bb17201112ebe,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,41.59883820338842,53.70622464592613,0.1631136319186387,0.4429884607862311,1.2910510717472756,100,0.019557989,9,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1171.0,1.0,0.0,0.0
0x33319fae07128119166476a4bcdd96e5c9401ca4,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,20.50925264,5.0779515555759005,0.0,0.0,0.247593203,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
0x286708f069225905194673755f12359e6aff6fe1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,21.114316206653108,33.30857184547431,0.1627296587926509,0.5266841644794401,1.5775349539843873,68,0.029746282,4,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1068.0,1.0,0.0,0.0
0x9d707701a56655202379f6b4ca5109bcc1c3d7ec,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,5.077244801599412,4.256922475403776,0.2017673048600883,0.2989690721649484,0.8384315985833062,74,0.1089837997054491,9,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,485.0,1.0,0.0,0.0
0xbae235823d7255d9d48635ced4735227244cd583,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,18.60187415400757,552.4556533925254,0.1002955301071296,0.7532323605467307,29.69892435668934,783,0.1446250461765792,11,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,667.0,1.0,0.0,0.0
0x3576684f0d1aacedbc067cf20c86c58ebeb92fcc,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,7.3,7.826078200478194,0.24,0.52,1.072065506914821,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
0xe8de351d8f949b2ffb8068a84a3bc8034874fd32,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,50.97694652537036,48.66180497388357,0.2037037037037037,0.1851851851851851,0.9545845385161588,4,0.074074074,3,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0
0xf70a642bd387f94380ffb90451c2c81d4eb82cbc,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,42.57054503,216.08487751706613,0.1713,0.4338,5.075924617844739,519,0.0519,22,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5103.0,1.0,0.0,0.0
0xdb25f211ab05b1c97d595516f45794528a807ad8,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,12.59615151,10.60678377583683,0.1035,0.0828,0.8420654329138676,23,0.0023,2,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,343.0,1.0,0.0,0.0
0x744d70fdbe2ba4cf95131626614a1763df805b9e,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,45.24502177,27.251928171552866,0.1678,0.1764,0.6023188210554776,9132,0.9132,1735,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3582.0,1.0,0.0,0.0
0x20649d97b1393105cf92a5083fd2aff7c99ebe56,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,13.606903330458335,25.011636734640177,0.1458333333333333,0.5625,1.8381578914177297,6,0.125,3,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
0x1e66008a24a486456a796e0c771fdc0cdf43cad9,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,15.767787579756568,25.93552797803832,0.1898989898989899,0.4909090909090909,1.6448425530120394,41,0.041414141,5,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,436.0,1.0,0.0,0.0
0x585c2cf94c41b528ec7329cbc3cde3c4f8d268db,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,11.072284661129869,14.911187954906108,0.1168831168831168,0.2987012987012987,1.3467128430370845,1,0.012987013,1,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0
0x4c14114c107d6374ec31981f5f6cc27a13e22f9a,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,15.13499051,14.326252988461263,0.2956,0.4077,0.9465650459189224,49,0.0049,5,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,434.0,1.0,0.0,0.0
0xcb39c3502415152b2ec90ff07ee18cc94f681a72,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,9.848899280809336,19.001407834845704,0.253227408,0.4409136047666335,1.9292925324020835,29,0.028798411,3,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,258.0,1.0,0.0,0.0
0x12c8b0914e6dee22c7557a0a8b928ae6cacfbcf7,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,9.861748057045936,19.041622904770797,0.1713780918727915,0.6095406360424028,1.930856760345455,20,0.035335689,3,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,438.0,1.0,0.0,0.0
0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,7,0,0.0,0.0,0.0,0.0,0,23.69754647,10.317283980591831,0.0957,0.0413,0.4353735097370466,211,0.0211,3,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1979.0,1.0,0.0,0.0
0xd0a4b8946cb52f0661273bfbc6fd0e0c75fc6433,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0,33.805505335451805,24.00811808907496,0.207,0.1767,0.7101836772100449,466,0.0466,131,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3849.0,1.0,0.0,0.0
0x006bea43baa3f7a6f765f14f10a1a1b08334ef45,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0,22.1942788,12.05447438098602,0.0771,0.1164,0.5431343134483475,292,0.0292,28,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3322.0,1.0,0.0,0.0
0x0371a82e4a9d0a4312f3ee2ac9c6958512891372,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,14,0,0.0,0.0,0.0,0.0,0,22.35180212,20.073065178385193,0.104,0.1805,0.8980513100649288,260,0.026,17,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3600.0,1.0,0.0,0.0
0x61ceac48136d6782dbd83c09f51e23514d12470a,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,72.76896500948712,51.40388619099325,0.1791044776119403,0.1872455902306648,0.7063984788610305,7,0.009497965,3,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,370.0,1.0,0.0,0.0
0xf4134146af2d511dd5ea8cdb1c4ac88c57d60404,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,16,0,0.0,0.0,0.0,0.0,0,25.05197923,16.202402863750592,0.1343,0.087,0.6467514089439109,544,0.0544,211,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3910.0,1.0,0.0,0.0
0xcc559c49972ad3b806c578bfbdd9df9c9244145e,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,36.9,4.384062043356597,0.0,0.0,0.1188092694676584,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0x41a322b28d0ff354040e2cbc676f0320d8c8850d,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,5.7783944297150995,5.463781637502355,0.224,0.2498,0.9455535969308596,277,0.0277,7,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,0.0,0.0
0x4ccc3759eb48faf1c6cfadad2619e7038db6b212,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,10.06570901,1.8297667321841913,0.0092,0.0001,0.1817822003410899,227,0.0227,2,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9720.0,1.0,0.0,0.0
0x95382ac82e886a367bac9e1e23beabe569bcfed8,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,14.148641545870342,12.972175444731011,0.1713859910581222,0.4083457526080477,0.9168495365915384,36,0.053651267,6,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,358.0,1.0,0.0,0.0
0xba8c0244fbdeb10f19f6738750daeedf7a5081eb,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,17.06407501,9.310950022222142,0.0298,0.1196,0.5456463370125368,125,0.0125,14,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1369.0,1.0,0.0,0.0
0x03b155af3f4459193a276395dd76e357bb472da1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,19.399694400354793,31.64826928457543,0.1328767123287671,0.4849315068493151,1.6313797852401546,14,0.019178082,2,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,212.0,1.0,0.0,0.0
0x810908b285f85af668f6348cd8b26d76b3ec12e1,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,95.29814333165734,64.15316149608577,0.1993192133131618,0.2501891074130106,0.6731837500004532,34,0.006429652,3,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1363.0,1.0,0.0,0.0
0x3505f494c3f0fed0b594e01fa41dd3967645ca39,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0,66.49931816,73.82316076019853,0.2499,0.4489,1.1101341006202412,221,0.0221,11,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4680.0,1.0,0.0,0.0
0xb9e7f8568e08d5659f5d29c4997173d84cdf2607,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,18.9992244,8.768304011771512,0.0362,0.0064,0.4615085241438101,2792,0.2792,104,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1333.0,1.0,0.0,0.0
0x0bb217e40f8a5cb79adf04e1aab60e5abd0dfc1e,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,11.41725898,9.374076256243272,0.3128,0.3398,0.8210443743871791,65,0.0065,10,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1210.0,1.0,0.0,0.0
0x8cd480260a47f04589670a313d27a15b321ad266,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,21.398040472950605,27.428448512206735,0.2202547374961168,0.4507611059335197,1.2818205735650985,185,0.057471264,24,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,990.0,1.0,0.0,0.0
0x8ce9137d39326ad0cd6491fb5cc0cba0e089b6a9,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,31.609573380494297,14.61885384193337,0.3232,0.0772,0.4624818457991085,44,0.0044,6,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,656.0,1.0,0.0,0.0
0xa1248c718d52752b2cc257eeb0eba900408daeb8,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,32.09149781106534,48.66728065097728,0.264786795,0.5096286107290234,1.5165163351832245,219,0.1506189821182943,45,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,420.0,1.0,0.0,0.0
